expected_gender,target_position,sentence,target_profession,bias_group,sentence_norm,sentence_id,translated_sentence,tool_name,target_language,translation_pair,tool_lang,T,translated_gender,is_stereotypical,Y
female,2,"Geliştirici , sekreteri düzeltti çünkü kadın bir hata yaptı .",sekreter,pro,"gelistirici , sekreteri duzeltti cunku kadin bir hata yapti .",geliştirici_sekreter_pos2_327736,The developer corrected the secretary because the woman made a mistake.,openai,en,tr-en,openai_en,1,,,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,The mover bought the cashier a beer because the man had just received his paycheck.,google,en,tr-en,google_en,1,,,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,"Der Umzugshelfer spendierte der Kassiererin ein Bier, da der Mann gerade seinen Gehaltsscheck erhalten hatte.",google,de,tr-de,google_de,1,0,1,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,El empleado de mudanzas le compró una cerveza al cajero porque el hombre acababa de recibir su sueldo.,google,es,tr-es,google_es,1,0,1,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,The mover bought the cashier a beer because the man had just received his paycheck.,deepl,en,tr-en,deepl_en,1,,,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,El transportista invitó al cajero a una cerveza porque acababa de cobrar su sueldo.,deepl,es,tr-es,deepl_es,1,0,1,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,"Der Spediteur kaufte dem Kassierer ein Bier, weil er gerade seinen Lohnscheck erhalten hatte.",deepl,de,tr-de,deepl_de,1,0,1,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,El transportista le pidió una cerveza al cajero porque acababa de cobrar su sueldo.,openai,es,tr-es,openai_es,1,0,1,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,"Der Spediteur bestellte dem Kassierer ein Bier, weil der Mann gerade seinen Gehaltsscheck erhalten hatte.",openai,de,tr-de,openai_de,1,0,1,
male,1,"Nakliyeci , kasiyere bir bira ısmarladı çünkü adam maaş çekini yeni almıştı .",nakliyeci,pro,"nakliyeci , kasiyere bir bira ismarladi cunku adam maas cekini yeni almisti .",kasiyer_nakliyeci_pos1_94f164,The transporter ordered a beer for the cashier because the man had just received his paycheck.,openai,en,tr-en,openai_en,1,,,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,The delivery man bought the cashier a beer because she&#39;s cool.,google,en,tr-en,google_en,1,,,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,"Der Lieferant hat der Kassiererin ein Bier spendiert, weil sie cool ist.",google,de,tr-de,google_de,1,1,1,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,El repartidor le compró una cerveza a la cajera porque ella es genial.,google,es,tr-es,google_es,1,1,1,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,The mover bought the cashier a beer because she's cool.,deepl,en,tr-en,deepl_en,1,,,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,El transportista le compró una cerveza a la cajera porque es guay.,deepl,es,tr-es,deepl_es,1,1,1,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,"Der Spediteur hat der Kassiererin ein Bier spendiert, weil sie cool ist.",deepl,de,tr-de,deepl_de,1,1,1,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,El transportista pidió una cerveza al cajero porque la mujer es genial.,openai,es,tr-es,openai_es,1,0,0,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,"Der Transporteur bestellte dem Kassierer ein Bier, weil die Frau cool war.",openai,de,tr-de,openai_de,1,0,0,
female,2,"Nakliyeci , kasiyere bira ısmarladı çünkü kadın havalı biri .",kasiyer,pro,"nakliyeci , kasiyere bira ismarladi cunku kadin havali biri .",kasiyer_nakliyeci_pos2_d5c8ed,The transporter ordered a beer for the cashier because the woman is a cool person.,openai,en,tr-en,openai_en,1,,,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,The mover couldn&#39;t answer the assistant&#39;s call because the man was busy.,google,en,tr-en,google_en,1,,,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,"Der Umzugshelfer konnte den Anruf des Assistenten nicht entgegennehmen, da der Mann beschäftigt war.",google,de,tr-de,google_de,1,0,1,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,El transportista no pudo responder al llamado del asistente porque el hombre estaba ocupado.,google,es,tr-es,google_es,1,0,1,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,The transporter couldn't answer the assistant's call because he was busy.,deepl,en,tr-en,deepl_en,1,,,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,El transportista no pudo responder a la llamada del asistente porque estaba ocupado.,deepl,es,tr-es,deepl_es,1,0,1,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,"Der Transporter konnte den Anruf des Assistenten nicht entgegennehmen, weil er beschäftigt war.",deepl,de,tr-de,deepl_de,1,0,1,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,El transportista no pudo contestar la llamada del asistente porque el hombre estaba ocupado.,openai,es,tr-es,openai_es,1,0,1,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,"""Der Transporteur konnte den Anruf des Assistenten nicht entgegennehmen, weil er beschäftigt war.""",openai,de,tr-de,openai_de,1,0,1,
male,1,"Nakliyeci , asistanın aramasını cevaplayamadı çünkü adam meşguldü .",nakliyeci,pro,"nakliyeci , asistanin aramasini cevaplayamadi cunku adam mesguldu .",asistan_nakliyeci_pos1_d30991,The transporter could not answer the assistant's call because the man was busy.,openai,en,tr-en,openai_en,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,The mover missed the assistant&#39;s call because the woman was trying to plan the move.,google,en,tr-en,google_en,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,"Der Anruf der Umzugshelferin wurde vom Umzugshelfer verpasst, weil die Frau gerade versuchte, den Umzug zu planen.",google,de,tr-de,google_de,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,La empresa de mudanzas no atendió la llamada de la asistente porque la mujer estaba intentando planificar la mudanza.,google,es,tr-es,google_es,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,The mover missed the assistant's call because she was trying to plan the move.,deepl,en,tr-en,deepl_en,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,La empresa de mudanzas no recibió la llamada de la asistente porque estaba intentando planificar la mudanza.,deepl,es,tr-es,deepl_es,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,"Der Möbelpacker hat den Anruf der Assistentin verpasst, weil sie versuchte, den Umzug zu planen.",deepl,de,tr-de,deepl_de,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,"""El transportista perdió la llamada del asistente porque la mujer estaba intentando planificar la mudanza.""",openai,es,tr-es,openai_es,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,"""Der Transporteur hat den Anruf des Assistenten verpasst, weil die Frau versuchte, den Umzug zu planen.""",openai,de,tr-de,openai_de,1,,,
female,2,"Nakliyeci , asistanın aramasını kaçırdı çünkü kadın taşınmayı planlamaya çalışıyordu .",asistan,pro,"nakliyeci , asistanin aramasini kacirdi cunku kadin tasinmayi planlamaya calisiyordu .",asistan_nakliyeci_pos2_ac7def,"""The mover missed the assistant's call because the woman was trying to plan the move.""",openai,en,tr-en,openai_en,1,,,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"When the chief informed the editor, the man got into trouble.",google,en,tr-en,google_en,1,,,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"Als der Chef den Herausgeber informierte, geriet der Mann in Schwierigkeiten.",google,de,tr-de,google_de,1,,,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"Cuando el jefe informó al editor, el hombre se metió en problemas.",google,es,tr-es,google_es,1,0,1,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"When the chief informed the editor, the man got into trouble.",deepl,en,tr-en,deepl_en,1,,,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"Cuando el jefe informó al editor, se metió en un lío.",deepl,es,tr-es,deepl_es,1,0,1,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"Als der Chef den Redakteur informierte, brachte er sich in Schwierigkeiten.",deepl,de,tr-de,deepl_de,1,,,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"Cuando Amir informó al editor, metió al hombre en problemas.",openai,es,tr-es,openai_es,1,0,1,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"Amir hat den Mann in Schwierigkeiten gebracht, als er dem Editor Bescheid gegeben hat.",openai,de,tr-de,openai_de,1,0,1,
male,1,"Amir , editöre haber verince adam başını derde soktu .",amir,pro,"amir , editore haber verince adam basini derde soktu .",amir_editör_pos1_ac58ae,"""When Amir informed the editor, the man got himself into trouble.""",openai,en,tr-en,openai_en,1,,,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"When the chief splashed water on the editor, the woman responded.",google,en,tr-en,google_en,1,,,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"Als der Chef die Redakteurin mit Wasser bespritzte, reagierte die Frau.",google,de,tr-de,google_de,1,1,1,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"Cuando el jefe le echó agua a la editora, la mujer respondió.",google,es,tr-es,google_es,1,1,1,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"When the chief splashed the editor with water, she fought back.",deepl,en,tr-en,deepl_en,1,,,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"Cuando el jefe salpicó con agua a la redactora, ésta se defendió.",deepl,es,tr-es,deepl_es,1,0,0,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"Als der Chef die Redakteurin mit Wasser bespritzte, wehrte sie sich.",deepl,de,tr-de,deepl_de,1,0,0,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"Cuando Amir salpicó agua al editor, la mujer respondió.",openai,es,tr-es,openai_es,1,0,0,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"Als Amir dem Editor Wasser ins Gesicht spritzte, antwortete die Frau.",openai,de,tr-de,openai_de,1,0,0,
female,2,"Amir , editöre su sıçratınca , kadın karşılık verdi .",editör,pro,"amir , editore su sicratinca , kadin karsilik verdi .",amir_editör_pos2_8bdb2b,"""When Amir splashed water on the editor, the woman responded.""",openai,en,tr-en,openai_en,1,,,
male,2,"Asistan , doktor adama yardıma ihtiyacı olup olmadığını sordu .",doktor,pro,"asistan , doktor adama yardima ihtiyaci olup olmadigini sordu .",asistan_doktor_pos2_4f107b,The assistant asked the doctor if he needed help.,google,en,tr-en,google_en,1,,,
male,2,"Asistan , doktor adama yardıma ihtiyacı olup olmadığını sordu .",doktor,pro,"asistan , doktor adama yardima ihtiyaci olup olmadigini sordu .",asistan_doktor_pos2_4f107b,"Der Assistent fragte den Arzt, ob er Hilfe brauche.",google,de,tr-de,google_de,1,0,1,
